Beginning Fiscal Year,Ending Fiscal Year,County,School District, Amount of Aid 
2014,2015,Suffolk          ,Shoreham-Wading River,1483815.3
2014,2015,Suffolk          ,Smithtown,7601495.12
2014,2015,Suffolk          ,South Country,5975233.36
2014,2015,Suffolk          ,South Huntington,4973297.91
2014,2015,Suffolk          ,Southampton,97943.43
2014,2015,Suffolk          ,Southold,53245.58
2014,2015,Suffolk          ,Springs,53091.49
2014,2015,Suffolk          ,Three Village,5985266.85
2014,2015,Suffolk          ,Tuckahoe,41252.53
2014,2015,Suffolk          ,Wainscott Common,825
2014,2015,Suffolk          ,West Babylon,4436341.95
2014,2015,Suffolk          ,West Islip,5203613.74
2014,2015,Suffolk          ,Westhampton Beach,87352.62
2014,2015,Suffolk          ,William Floyd,14469816.6
2014,2015,Suffolk          ,Wyandanch,4342974.14
2014,2015,Sullivan         ,Eldred,542472.19
2014,2015,Sullivan         ,Fallsburgh,2092249.74
2014,2015,Sullivan         ,Liberty,2482776.83
2014,2015,Sullivan         ,Livingston Manor,495364.32
2014,2015,Sullivan         ,Monticello,3323300.65
2014,2015,Sullivan         ,Roscoe,154963.93
2014,2015,Sullivan         ,Sullivan West,1018356.83
2014,2015,Sullivan         ,Tri-Valley,719241.24
2014,2015,Tioga            ,Candor,1545785.25
2014,2015,Tioga            ,Newark Valley,2156128.91
2014,2015,Tioga            ,Owego-Apalachian,3306252.68
2014,2015,Tioga            ,Spencer-Van Etten,1782285.66
2014,2015,Tioga            ,Tioga,1828444.25
2014,2015,Tioga            ,Waverly,2824816.49
2014,2015,Tompkins         ,Dryden,2751502.93
2014,2015,Tompkins         ,Groton,1607596.78
2014,2015,Tompkins         ,Ithaca,4371247.15
2014,2015,Tompkins         ,Lansing,1217656.88
2014,2015,Tompkins         ,Newfield,1552129.15
2014,2015,Tompkins         ,Trumansburg,1749285.61
2014,2015,Ulster           ,Ellenville,2201559.21
2014,2015,Ulster           ,Highland,2076302.38
2014,2015,Ulster           ,Kingston,7250211.61
2014,2015,Ulster           ,Marlboro,1504488.07
2014,2015,Ulster           ,New Paltz,1865749.6
2014,2015,Ulster           ,Onteora,292181.72
2014,2015,Ulster           ,Rondout Valley,1988494.35
2014,2015,Ulster           ,Saugerties,3115377.26
2014,2015,Ulster           ,Wallkill,4407444.56
2014,2015,Warren           ,Bolton,35646.05
2014,2015,Warren           ,Glens Falls,2495836.33
2014,2015,Warren           ,Glens Falls Common,184875.99
2014,2015,Warren           ,Hadley-Luzerne,604780.72
2014,2015,Warren           ,Johnsburg,150715.55
2014,2015,Warren           ,Lake George,59113.82
2014,2015,Warren           ,North Warren,192810.6
2014,2015,Warren           ,Queensbury,3954545.13
2014,2015,Warren           ,Warrensburg,1057274.6
2014,2015,Washington       ,Argyle,902518.31
2014,2015,Washington       ,Cambridge,1196455.08
2014,2015,Washington       ,Fort Ann,583464.34
2014,2015,Washington       ,Fort Edward,813854.1
2014,2015,Washington       ,Granville ,2162269.32
2014,2015,Washington       ,Greenwich,1268958.52
2014,2015,Washington       ,Hartford,752123.89
2014,2015,Washington       ,Hudson Falls,3936498.89
2014,2015,Washington       ,Putnam Central ,16095.09
2014,2015,Washington       ,Salem,696534.75
2014,2015,Washington       ,Whitehall,1025386.18
2014,2015,Wayne            ,Clyde-Savannah,1698852.09
2014,2015,Wayne            ,Ganada Central,1738736.89
2014,2015,Wayne            ,Lyons,1744144.57
2014,2015,Wayne            ,Marion,1459480.71
2014,2015,Wayne            ,Newark,3928247.63
2014,2015,Wayne            ,North Rose-Wolcott,2058675.04
2014,2015,Wayne            ,Palmyra-Macedon,2934358.62
2014,2015,Wayne            ,Red Creek,1736534.16
2014,2015,Wayne            ,Sodus,1962603.93
2014,2015,Wayne            ,Wayne,2962370.06
2014,2015,Wayne            ,Williamson,1677904.02
2014,2015,Westchester      ,Ardsley,985112.58
2014,2015,Westchester      ,Bedford,245891.39
2014,2015,Westchester      ,Blind Brook,122649.47
2014,2015,Westchester      ,Briarcliff Manor,496109.3
2014,2015,Westchester      ,Bronxville,92115.07
2014,2015,Westchester      ,Bryam Hills,139408.22
2014,2015,Westchester      ,Chappaqua,640161.95
2014,2015,Westchester      ,Croton-Harmon,860275.71
2014,2015,Westchester      ,Dobbs Ferry,925588.77
2014,2015,Westchester      ,Eastchester,762427.79
2014,2015,Westchester      ,Edgemont,743617.76
2014,2015,Westchester      ,Elmsford,96137.34
2014,2015,Westchester      ,Greenburgh,155914.59
2014,2015,Westchester      ,Harrison,147387.31
2014,2015,Westchester      ,Hastings-On-Hudson,1040081.61
2014,2015,Westchester      ,Hendrick Hudson,232190.29
2014,2015,Westchester      ,Irvington,380238.95
2014,2015,Westchester      ,Katonah-Lewisboro,225638.8
2014,2015,Westchester      ,Lakeland,6566653
2014,2015,Westchester      ,Mamaroneck,307594.32
2014,2015,Westchester      ,Mount Pleasant,205433.04
2014,2015,Westchester      ,Mount Vernon,12176454.22
2014,2015,Westchester      ,New Rochelle,6795373.6
2014,2015,Westchester      ,North Salem,76271.22
2014,2015,Westchester      ,Ossining,3254480.08
2014,2015,Westchester      ,Peekskill,4704505.31
2014,2015,Westchester      ,Pelham,1178062.74
2014,2015,Westchester      ,Pleasantville,1127457.18
2014,2015,Westchester      ,Pocantico Hills,36312.67
2014,2015,Westchester      ,Port Chester,3657708.07
2014,2015,Westchester      ,Rye,160439.26
2014,2015,Westchester      ,Rye Neck,150453.09
2014,2015,Westchester      ,Scarsdale,305051.41
2014,2015,Westchester      ,Somers,1261970.45
2014,2015,Westchester      ,Tarrytown Union Free,2461435.18
2014,2015,Westchester      ,Tuckahoe,130730.74
2014,2015,Westchester      ,Valhalla,278588.71
2014,2015,Westchester      ,White Plains,2758073.55
2014,2015,Westchester      ,Yonkers,32228995.2
2014,2015,Westchester      ,Yorktown,2962162.36
2014,2015,Wyoming          ,Attica,2351161.43
2014,2015,Wyoming          ,Letchworth,1624837.66
2014,2015,Wyoming          ,Perry,1373519.43
2014,2015,Wyoming          ,Warsaw,1546875.12
2014,2015,Wyoming          ,Wyoming,259313.44
2014,2015,Yates            ,Dundee,1205592.27
2014,2015,Yates            ,Penn Yann,1346778.43
2015,2016,Albany           ,Albany,14349428.62
2015,2016,Albany           ,Berne-Knox-Westerlo,1111461.58
2015,2016,Albany           ,Bethlehem,4759745.22
2015,2016,Albany           ,Cohoes,3040168.7
2015,2016,Albany           ,Green Island,464817.99
2015,2016,Albany           ,Guilderland,4844356.21
2015,2016,Albany           ,Menands Csd,146989.45
2015,2016,Albany           ,North Colonie,3945353.55
2015,2016,Albany           ,Ravena-Coeymans,2244946.01
2015,2016,Albany           ,South Colonie,4215124.58
2015,2016,Albany           ,Voorheesville,1069405.38
2015,2016,Albany           ,Watervliet,2370083.21
2015,2016,Allegany         ,Alfred Almond,1039173.58
2015,2016,Allegany         ,Andover,625945.53
2015,2016,Allegany         ,Belfast,711079
2015,2016,Allegany         ,Bolivar-Richburg,1694340.42
2015,2016,Allegany         ,Canaseraga,431727.84
2015,2016,Allegany         ,Cuba-Rushford,1418589.53
2015,2016,Allegany         ,Fillmore,1323686.83
2015,2016,Allegany         ,Friendship,807450.03
2015,2016,Allegany         ,Genesee Valley,1179255.23
2015,2016,Allegany         ,Scio,738662.47
2015,2016,Allegany         ,Wellsville,2223237.7
2015,2016,Allegany         ,Whitesville,466293.89
2015,2016,Broome           ,Binghamton,9307323.77
2015,2016,Broome           ,Chenango Forks,2570710.31
2015,2016,Broome           ,Chenango Valley,2390127.97
2015,2016,Broome           ,Deposit,587161.67
2015,2016,Broome           ,Harpursville,1622801.55
2015,2016,Broome           ,Johnson City,3868195.76
2015,2016,Broome           ,Maine-Endwell,3969461.4
2015,2016,Broome           ,Susquehanna Valley,2506606.53
2015,2016,Broome           ,Union-Endicott,6076018.18
2015,2016,Broome           ,Vestal,3765581.34
2015,2016,Broome           ,Whitney Point,2875268.1
2015,2016,Broome           ,Windsor,2619986.83
2015,2016,Cattaraugus      ,Allegany-Limestone,1842673.1
2015,2016,Cattaraugus      ,Cattaraugus,1806455.81
2015,2016,Cattaraugus      ,Ellicottville,191480.31
2015,2016,Cattaraugus      ,Franklinville,1380048.16
2015,2016,Cattaraugus      ,Gowanda,2287770.72
2015,2016,Cattaraugus      ,Hinsdale,784525.58
2015,2016,Cattaraugus      ,Olean,3675331.02
2015,2016,Cattaraugus      ,Portville,1580754.46
2015,2016,Cattaraugus      ,Randolph,1451376.4
2015,2016,Cattaraugus      ,Salamanca,2543437.24
2015,2016,Cattaraugus      ,West Valley,490533.88
2015,2016,Cattaraugus      ,Yorkshire-Pioneer,4306126.06
2015,2016,Cayuga           ,Auburn,6373572.09
2015,2016,Cayuga           ,Cato-Meridian,1701489.51
2015,2016,Cayuga           ,Moravia,1466855
2015,2016,Cayuga           ,Port Byron,1752982.39
2015,2016,Cayuga           ,Southern Cayuga,855632.34
2015,2016,Cayuga           ,Union Springs,1120350.65
2015,2016,Cayuga           ,Weedsport,1300113.78
2015,2016,Chautauqua       ,Bemus Point,585030.77
2015,2016,Chautauqua       ,Brocton,1215316.16
2015,2016,Chautauqua       ,Cassadaga Valley,1808504.48
2015,2016,Chautauqua       ,Chautauqua,355891.76
2015,2016,Chautauqua       ,Clymer,591619.14
2015,2016,Chautauqua       ,Dunkirk,3467417.1
2015,2016,Chautauqua       ,Falconer,1949976.84
2015,2016,Chautauqua       ,Forestville,833763.56
2015,2016,Chautauqua       ,Fredonia,2031922.04
2015,2016,Chautauqua       ,Frewsburg,1401823.94
2015,2016,Chautauqua       ,Jamestown,8964751.83
2015,2016,Chautauqua       ,Panama,984571.85
2015,2016,Chautauqua       ,Pine Valley,1225611.39
2015,2016,Chautauqua       ,Ripley,577665.86
2015,2016,Chautauqua       ,Sherman,780735.25
2015,2016,Chautauqua       ,Silver Creek,1811973.87
2015,2016,Chautauqua       ,Southwestern,2022249.3
2015,2016,Chautauqua       ,Westfield,1058666.15
2015,2016,Chemung          ,Elmira,11462212.61
2015,2016,Chemung          ,Elmira Heights,1694444.68
2015,2016,Chemung          ,Horseheads,5299768.95
2015,2016,Chenango         ,Afton,990283.81
2015,2016,Chenango         ,Bainbridge,1396711.61
2015,2016,Chenango         ,Georgetown,635371.25
2015,2016,Chenango         ,Greene,1912236.25
2015,2016,Chenango         ,Norwich,3344328.43
2015,2016,Chenango         ,Oxford,1438755.13
2015,2016,Chenango         ,Sherburne-Earlville,2698127.15
2015,2016,Chenango         ,Unadilla Valley,1464651.12
2015,2016,Clinton          ,Ausable Valley,1761060.59
2015,2016,Clinton          ,Beekmantown,2516244.88
2015,2016,Clinton          ,Chazy,634685.69
2015,2016,Clinton          ,Northeastern,2114731.43
2015,2016,Clinton          ,Northern Adirondack,1527369.71
2015,2016,Clinton          ,Peru,3104912.21
2015,2016,Clinton          ,Plattsburgh,2535043.39
2015,2016,Clinton          ,Saranac,2290217.39
2015,2016,Columbia         ,Chatham,454881.55
2015,2016,Columbia         ,Copake-Taconic Hills,504066.78
2015,2016,Columbia         ,Germantown,349580.14
2015,2016,Columbia         ,Hudson,2437021.6
2015,2016,Columbia         ,Kinderhook,1935466.07
2015,2016,Columbia         ,New Lebanon,157170.11
2015,2016,Cortland         ,Cincinnatus,1136831.84
2015,2016,Cortland         ,Cortland,3910133.05
2015,2016,Cortland         ,Homer,3229359.98
2015,2016,Cortland         ,Marathon,1400521.92
2015,2016,Cortland         ,Mcgraw,968754.67
2015,2016,Delaware         ,Andes,34352.34
2015,2016,Delaware         ,Charlotte Valley,531517.03
2015,2016,Delaware         ,Delhi,825114.83
2015,2016,Delaware         ,Downsville,65842.22
2015,2016,Delaware         ,Franklin,385619.96
2015,2016,Delaware         ,Hancock,542685.99
2015,2016,Delaware         ,Margaretville,144059.36
2015,2016,Delaware         ,Roxbury,159906.28
2015,2016,Delaware         ,Sidney,1822278.45
2015,2016,Delaware         ,South Kortright,454032.15
2015,2016,Delaware         ,Stamford,549961.93
2015,2016,Delaware         ,Walton,1499520.47
2015,2016,Dutchess         ,Arlington,9706117.75
2015,2016,Dutchess         ,Beacon,3785834.49
2015,2016,Dutchess         ,Dover,1677727.26
2015,2016,Dutchess         ,Hyde Park,3877454.82
2015,2016,Dutchess         ,Millbrook,128209.07
2015,2016,Dutchess         ,Northeast,295814.89
2015,2016,Dutchess         ,Pawling,654917.25
2015,2016,Dutchess         ,Pine Plains,256101.52
2015,2016,Dutchess         ,Poughkeepsie,6935717.63
2015,2016,Dutchess         ,Red Hook,1987885.82
2015,2016,Dutchess         ,Rhinebeck,147697.24
2015,2016,Dutchess         ,Spackenkill,1513109.34
2015,2016,Dutchess         ,Wappingers Falls,10375891.02
2015,2016,Erie             ,Akron,2168605.67
2015,2016,Erie             ,Alden,2342789.43
2015,2016,Erie             ,Amherst Central,3296012.47
2015,2016,Erie             ,Buffalo,84739712.28
2015,2016,Erie             ,Cheektowaga,2481478.66
2015,2016,Erie             ,Cheektowaga-Maryvale,2792884.05
2015,2016,Erie             ,Cheektowaga-Sloan,2296642.92
2015,2016,Erie             ,Clarence,4967913.25
2015,2016,Erie             ,Cleveland Hill,2143643.79
2015,2016,Erie             ,Depew,2780873.54
2015,2016,Erie             ,East Aurora,1638166.42
2015,2016,Erie             ,Eden,1900322.67
2015,2016,Erie             ,Evans-Brant,4130410.15
2015,2016,Erie             ,Frontier,6624465.39
2015,2016,Erie             ,Grand Island,3676780.97
2015,2016,Erie             ,Hamburg,4624587.69
2015,2016,Erie             ,Holland,1198014.15
2015,2016,Erie             ,Iroquois,2411895.55
2015,2016,Erie             ,Kenmore-Tonawanda,9929511.53
2015,2016,Erie             ,Lackawanna,4239241.71
2015,2016,Erie             ,Lancaster,7101937.96
2015,2016,Erie             ,North Collins,1015984.89
2015,2016,Erie             ,Orchard Park,5207592.12
2015,2016,Erie             ,Springville,2433868.11
2015,2016,Erie             ,Sweet Home,3313062.04
2015,2016,Erie             ,Tonawanda,2657004.89
2015,2016,Erie             ,West Seneca,8257325.66
2015,2016,Erie             ,Williamsville,10154673.47
2015,2016,Essex            ,Crown Point,417830.08
2015,2016,Essex            ,Elizabethtown,299263.31
2015,2016,Essex            ,Keene,34387.34
2015,2016,Essex            ,Lake Placid,104189.56
2015,2016,Essex            ,Minerva,59847.8
2015,2016,Essex            ,Moriah,1430659.55
2015,2016,Essex            ,Newcomb,24268.95
2015,2016,Essex            ,Schroon Lake,45884.55
2015,2016,Essex            ,Ticonderoga,339508.55
2015,2016,Essex            ,Westport,131062.97
2015,2016,Essex            ,Willsboro,97069.34
2015,2016,Franklin         ,Brushton-Moira,1559338.6
2015,2016,Franklin         ,Chateaugay,864374.82
2015,2016,Franklin         ,Malone,3989407.54
2015,2016,Franklin         ,Salmon River,3008572.37
2015,2016,Franklin         ,Saranac Lake,340553.57
2015,2016,Franklin         ,St. Regis Falls,477321.96
2015,2016,Franklin         ,Tupper Lake,913531.9
2015,2016,Fulton           ,Broadalbin,2429637.82
2015,2016,Fulton           ,Gloversville,5545148.96
2015,2016,Fulton           ,Johnstown,2822160.61
2015,2016,Fulton           ,Mayfield,1273992.43
2015,2016,Fulton           ,Northville,178686.5
2015,2016,Fulton           ,Wheelerville,76479.08
2015,2016,Genesee          ,Alexander,1387593.19
2015,2016,Genesee          ,Batavia,3696122.41
2015,2016,Genesee          ,Byron-Bergen,1640326.86
2015,2016,Genesee          ,Elba,735609.56
2015,2016,Genesee          ,Le Roy,1917411.89
2015,2016,Genesee          ,Oakfield-Alabama,1458511.98
2015,2016,Genesee          ,Pavilion,1240780.25
2015,2016,Genesee          ,Pembroke,1497827.98
2015,2016,Greene           ,Cairo-Durham,1657060.91
2015,2016,Greene           ,Catskill,1980089.22
2015,2016,Greene           ,Coxsackie-Athens,1511695.34
2015,2016,Greene           ,Greenville,1448587.93
2015,2016,Greene           ,Hunter-Tannersville,90528.34
2015,2016,Greene           ,Windham-Ashland,62107.67
2015,2016,Hamilton         ,Indian Lake-Inlet,34517.44
2015,2016,Hamilton         ,Inlet Commons,915
2015,2016,Hamilton         ,Lake Pleasant,29021.83
2015,2016,Hamilton         ,Long Lake,23097.84
2015,2016,Hamilton         ,Wells,51854.75
2015,2016,Herkimer         ,Bridgewater,2065291.03
2015,2016,Herkimer         ,Central Valley,4602730.31
2015,2016,Herkimer         ,Dolgeville,1501564
2015,2016,Herkimer         ,Frankfort-Schuyler,1590243.74
2015,2016,Herkimer         ,Herkimer,1867265.18
2015,2016,Herkimer         ,Little Falls,1793612.9
2015,2016,Herkimer         ,Poland,608505.69
2015,2016,Herkimer         ,Town Of Webb,44443.06
2015,2016,Herkimer         ,Van Hornesville,334807.72
2015,2016,Herkimer         ,West Canada Valley,1198918.45
2015,2016,Jefferson        ,Alexandria,373497.9
2015,2016,Jefferson        ,Belleville-Henderson,333429.53
2015,2016,Jefferson        ,Carthage,5995651.63
2015,2016,Jefferson        ,General Brown,1945972.76
2015,2016,Jefferson        ,Indian River,7800151.96
2015,2016,Jefferson        ,Lafargeville,614858.52
2015,2016,Jefferson        ,Lyme,277599.21
2015,2016,Jefferson        ,Sackets Harbor,468789.38
2015,2016,Jefferson        ,South Jefferson,3259939.62
2015,2016,Jefferson        ,Thousand Islands,675168.5
